chat_sample, dataset_origin
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 6 horas los sábados y domingos? [/INST] La expresión cron es 0 */6 * * 6,0.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 45 minutos, pero solo en enero, febrero y marzo, ¿cómo lo hago en cron? [/INST] La expresión cron es */45 * * 1-3 *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada día a las 2:30 PM durante el mes de agosto? [/INST] La expresión cron es 30 14 * 8 *.[/END]", gestorjobs
"[INST] Quiero programar una tarea que se ejecute cada 3 días a las 7:00 PM, pero solo los meses impares, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 19 */3 */2 *.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 10 minutos, pero solo los días pares del mes, excepto los fines de semana? [/INST] La expresión cron es */10 * */2 * 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora los días laborables, pero solo durante las primeras 8 horas del día, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 0-7 * * 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 20 minutos durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es */20 6-11 * * *.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada día a las 3:30 AM, pero solo durante los meses pares del año? [/INST] La expresión cron es 30 3 * */2 *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 10 minutos durante los primeros 30 minutos de cada hora, ¿cómo lo hago en cron? [/INST] La expresión cron es */10 * * * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada año el día 29 de febrero a las 6:00 AM? [/INST] La expresión cron es 0 6 29 2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 5 horas durante la tarde, es decir, desde las 12:00 PM hasta las 8:00 PM, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */5 12-19 * *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 30 minutos, pero solo los fines de semana? [/INST] La expresión cron es */30 * * * 6,0.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 10 segundos, pero solo durante las primeras 5 horas del día, ¿cómo lo hago en cron? [/INST] La expresión cron es */10 0-4 * * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los días laborables del mes de mayo? [/INST] La expresión cron es */10 * * 5 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada hora los días laborables, pero solo después de las 9:00 AM? [/INST] La expresión cron es 0 9-17 * * 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 20 minutos durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días pares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es */20 6-11 */2 * *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 3:45 PM, pero solo los meses impares, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 45 15 */2 * *.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 5 minutos, pero solo los lunes, miércoles y viernes? [/INST] La expresión cron es */5 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 30 minutos durante el horario de oficina, es decir, desde las 9:00 AM hasta las 5:00 PM, pero solo los días hábiles del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es */30 9-16 * * 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 2 horas, pero solo los sábados? [/INST] La expresión cron es 0 */2 * * 6.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 15 minutos durante la noche, es decir, desde las 10:00 PM hasta las 6:00 AM, pero solo los días pares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es */15 22-5 */2 * *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 10 minutos, pero solo durante los días impares del mes de abril? [/INST] La expresión cron es */10 * * 4 */2.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora los días laborables, pero solo después de las 8:00 AM y antes de las 6:00 PM, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 8-17 * * 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los meses de verano (junio, julio y agosto)? [/INST] La expresión cron es */10 * * 6-8 *.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 15 minutos los días laborables, pero solo durante las horas pares del día? [/INST] La expresión cron es */15 */2 * * 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 3 días a las 9:00 AM, pero solo los meses impares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 9 */3 */2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada hora durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días pares del mes, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 0 6-11 */2 * *.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante los fines de semana? [/INST] La expresión cron es */20 * * * 6,7.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 4 horas durante la tarde, es decir, desde las 12:00 PM hasta las 8:00 PM, pero solo los días laborables del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */4 12-19 * 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 5 minutos, pero solo durante los meses de invierno (diciembre, enero y febrero)? [/INST] La expresión cron es */5 * * 12-2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 30 minutos los días laborables, pero solo durante las primeras 6 horas del día, ¿cómo lo hago en cron? [/INST] La expresión cron es */30 0-5 * * 1-5.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada hora, pero solo los sábados y domingos? [/INST] La expresión cron es 0 * * * 6,7.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 2 días a las 4:00 PM, pero solo durante los meses pares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 16 */2 */2 *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los días impares del mes de marzo? [/INST] La expresión cron es */10 * * 3 */2.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante las horas impares del día? [/INST] La expresión cron es */20 1-23/2 * * *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 6 horas, pero solo los días pares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */6 */2 * *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 30 minutos durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días laborables del mes, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es */30 6-11 * * 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada hora los fines de semana? [/INST] La expresión cron es 0 * * * 6,7.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 10 minutos durante la noche, es decir, desde las 10:00 PM hasta las 6:00 AM, pero solo los días laborables del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es */10 22-23,0-5 * * 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 15 minutos, pero solo los días laborables del mes de abril? [/INST] La expresión cron es */15 * * 4 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 8:00 AM, pero solo durante los meses de verano (junio, julio y agosto), ¿cómo lo hago en cron? [/INST] La expresión cron es 0 8 */2 6-8 *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 45 minutos, pero solo los días impares del mes de septiembre? [/INST] La expresión cron es */45 * * 9 */2.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora durante la tarde, es decir, desde las 12:00 PM hasta las 6:00 PM, pero solo los días laborables del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 * 12-17 * 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 20 minutos, pero solo durante los días pares del mes de diciembre? [/INST] La expresión cron es */20 * * 12 */2.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 30 minutos, pero solo los días laborables del mes de marzo? [/INST] La expresión cron es */30 * * 3 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 3 días a las 10:00 AM, pero solo durante los meses pares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 10 */3 */2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada hora durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días laborables del mes de abril, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 0 6-11 * 4 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante las horas pares del día? [/INST] La expresión cron es */20 */2 * * *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 4 horas, pero solo los días impares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */4 */2 * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 15 minutos, pero solo los días laborables del mes de mayo? [/INST] La expresión cron es */15 * * 5 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 7:00 PM, pero solo durante los meses impares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 19 */2 */2 *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 40 minutos, pero solo los días laborables del mes de junio? [/INST] La expresión cron es */40 * * 6 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora durante la tarde, es decir, desde las 12:00 PM hasta las 6:00 PM, pero solo los días laborables del mes de julio, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 * 12-17 7 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los días laborables del mes de agosto? [/INST] La expresión cron es */10 * * 8 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 30 minutos, pero solo los días laborables del mes de septiembre? [/INST] La expresión cron es */30 * * 9 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 3 días a las 10:00 AM, pero solo durante los meses pares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 10 */3 */2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada hora durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días laborables del mes de octubre, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 0 6-11 * 10 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante las horas pares del día? [/INST] La expresión cron es */20 */2 * * *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 4 horas, pero solo los días impares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */4 */2 * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 15 minutos, pero solo los días laborables del mes de noviembre? [/INST] La expresión cron es */15 * * 11 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 7:00 PM, pero solo durante los meses impares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 19 */2 */2 *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 40 minutos, pero solo los días laborables del mes de diciembre? [/INST] La expresión cron es */40 * * 12 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora durante la tarde, es decir, desde las 12:00 PM hasta las 6:00 PM, pero solo los días laborables del mes de enero, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 * 12-17 1 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los días laborables del mes de febrero? [/INST] La expresión cron es */10 * * 2 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 30 minutos, pero solo los días laborables del mes de marzo? [/INST] La expresión cron es */30 * * 3 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 3 días a las 10:00 AM, pero solo durante los meses pares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 10 */3 */2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada hora durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días laborables del mes de octubre, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 0 6-11 * 10 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante las horas pares del día? [/INST] La expresión cron es */20 */2 * * *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 4 horas, pero solo los días impares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */4 */2 * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 15 minutos, pero solo los días laborables del mes de noviembre? [/INST] La expresión cron es */15 * * 11 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 7:00 PM, pero solo durante los meses impares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 19 */2 */2 *.[/END]", gestorjobs
"[INST] ¿Cómo puedo programar una tarea para que se ejecute cada 40 minutos, pero solo los días laborables del mes de diciembre? [/INST] La expresión cron es */40 * * 12 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada hora durante la tarde, es decir, desde las 12:00 PM hasta las 6:00 PM, pero solo los días laborables del mes de enero, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 * 12-17 1 1-5.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 10 minutos, pero solo durante los días laborables del mes de febrero? [/INST] La expresión cron es */10 * * 2 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 30 minutos, pero solo los días laborables del mes de marzo? [/INST] La expresión cron es */30 * * 3 1-5.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 3 días a las 10:00 AM, pero solo durante los meses pares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 10 */3 */2 *.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada hora durante la mañana, es decir, desde las 6:00 AM hasta las 12:00 PM, pero solo los días laborables del mes de octubre, ¿cuál es la expresión cron correspondiente? [/INST] La expresión cron es 0 6-11 * 10 1-5.[/END]", gestorjobs
"[INST] ¿Cómo se programa una tarea para que se ejecute cada 20 minutos, pero solo durante las horas pares del día? [/INST] La expresión cron es */20 */2 * * *.[/END]", gestorjobs
"[INST] Necesito una tarea que se ejecute cada 4 horas, pero solo los días impares del mes, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 */4 */2 * *.[/END]", gestorjobs
"[INST] ¿Cuál es la expresión cron para ejecutar una tarea cada 15 minutos, pero solo los días laborables del mes de noviembre? [/INST] La expresión cron es */15 * * 11 1-5.[/END]", gestorjobs
"[INST] Quiero que una tarea se ejecute cada 2 días a las 7:00 PM, pero solo durante los meses impares del año, ¿cómo lo hago en cron? [/INST] La expresión cron es 0 19 */2 */2 *.[/END]", gestorjobs
